epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.2991204559803009,4.274590492248535,0.001,0.39712077379226685,1.7933931350708008
1,0.3798674941062927,1.8698210716247559,0.001,0.41748595237731934,1.7398681640625
2,0.4033476710319519,1.8175677061080933,0.001,0.4016853868961334,1.7527351379394531
3,0.41299545764923096,1.7946017980575562,0.001,0.3830758333206177,1.895061731338501
4,0.4066410958766937,1.985356330871582,0.001,0.4073033630847931,1.8620824813842773
5,0.4257042109966278,1.8099199533462524,0.001,0.43082866072654724,1.8298554420471191
6,0.4255104660987854,1.829257607460022,0.001,0.45119380950927734,1.6908540725708008
7,0.4342283606529236,1.776491641998291,0.001,0.4564606845378876,1.7290140390396118
8,0.4416676461696625,1.8091601133346558,0.001,0.44066011905670166,1.747017502784729
9,0.43976905941963196,1.9088119268417358,0.001,0.4617275297641754,1.981537938117981
10,0.45336899161338806,1.7551358938217163,0.001,0.278792142868042,2.2416903972625732
11,0.45635244250297546,1.7467702627182007,0.001,0.4266151785850525,1.8425697088241577
12,0.4482932388782501,1.8482398986816406,0.001,0.47893258929252625,1.6917986869812012
13,0.463907927274704,1.723821997642517,0.001,0.37570226192474365,2.2056291103363037
14,0.4658065140247345,1.7116361856460571,0.001,0.394311785697937,1.9921647310256958
15,0.46061450242996216,1.7977423667907715,0.001,0.46594101190567017,1.7356297969818115
16,0.4670851230621338,1.748067021369934,0.001,0.47647473216056824,1.7129216194152832
17,0.4689449369907379,1.6951656341552734,0.001,0.47296348214149475,1.7100239992141724
18,0.4644891321659088,1.7476271390914917,0.001,0.48139044642448425,1.6129246950149536
19,0.46793752908706665,1.7424547672271729,0.001,0.49789324402809143,1.8079380989074707
20,0.48254483938217163,1.6594853401184082,0.001,0.45751404762268066,1.7082960605621338
21,0.4938199818134308,1.547975778579712,0.001,0.425561785697937,1.8959178924560547
22,0.48607075214385986,1.6491190195083618,0.001,0.4985955059528351,1.6049808263778687
23,0.4882405400276184,1.6093968152999878,0.001,0.5,1.595144510269165
24,0.48719438910484314,1.6235272884368896,0.001,0.283707857131958,2.445026397705078
25,0.4750280976295471,1.6729340553283691,0.001,0.5210674405097961,1.446271538734436
26,0.5019179582595825,1.482028603553772,0.001,0.5231741666793823,1.5075407028198242
27,0.4822348654270172,1.655760645866394,0.001,0.47436797618865967,1.813064455986023
28,0.5018792152404785,1.5536267757415771,0.001,0.4926263988018036,1.5801365375518799
29,0.48882171511650085,1.6181138753890991,0.001,0.49578651785850525,1.605073094367981
30,0.5062575340270996,1.5180543661117554,0.001,0.5133426785469055,1.4478461742401123
31,0.5100159049034119,1.4783782958984375,0.001,0.5298454761505127,1.3876903057098389
32,0.5032740235328674,1.5242959260940552,0.001,0.45505619049072266,1.7344005107879639
33,0.49653223156929016,1.5921564102172852,0.001,0.5308988690376282,1.461277961730957
34,0.5102096199989319,1.5109649896621704,0.001,0.45119380950927734,1.8195624351501465
35,0.5057538151741028,1.527848720550537,0.001,0.5031601190567017,1.557034969329834
36,0.514432966709137,1.4686897993087769,0.001,0.5101825594902039,1.4468141794204712
37,0.5124181509017944,1.4545458555221558,0.001,0.4841994345188141,1.585944652557373
38,0.5173001885414124,1.4429514408111572,0.001,0.514396071434021,1.4568825960159302
39,0.5158665776252747,1.458554744720459,0.001,0.5351123809814453,1.3920204639434814
40,0.5117207169532776,1.4821687936782837,0.001,0.5214185118675232,1.4796462059020996
41,0.514820396900177,1.482974648475647,0.001,0.49824437499046326,1.5737617015838623
42,0.5108295679092407,1.4838372468948364,0.001,0.4652387499809265,1.7231767177581787
43,0.5106745958328247,1.5429121255874634,0.001,0.5435393452644348,1.4010510444641113
44,0.5151691436767578,1.4459317922592163,0.001,0.5084269642829895,1.4513788223266602
45,0.5123019218444824,1.4806174039840698,0.001,0.5172050595283508,1.5243412256240845
46,0.5193149447441101,1.4470709562301636,0.001,0.5042135119438171,1.5082327127456665
47,0.5178038477897644,1.4486446380615234,0.001,0.5105336904525757,1.4755651950836182
48,0.5062187314033508,1.5380158424377441,0.001,0.5316011309623718,1.4459096193313599
49,0.5087760090827942,1.5194060802459717,0.001,0.5098314881324768,1.546655535697937
50,0.5194699764251709,1.4624052047729492,0.001,0.521769642829895,1.4249475002288818
51,0.544151246547699,1.3424159288406372,0.0005,0.543188214302063,1.3301836252212524
52,0.5488008260726929,1.3075214624404907,0.0005,0.5463483333587646,1.3274956941604614
53,0.5469022393226624,1.295352816581726,0.0005,0.5449438095092773,1.3241640329360962
54,0.5539928078651428,1.2706650495529175,0.0005,0.5617977380752563,1.260044813156128
55,0.55352783203125,1.2757761478424072,0.0005,0.5512640476226807,1.3524761199951172
56,0.5571699738502502,1.2784332036972046,0.0005,0.5646067261695862,1.2635117769241333
57,0.5414777994155884,1.3226569890975952,0.0005,0.5537219047546387,1.316733956336975
58,0.5542640089988708,1.2844417095184326,0.0005,0.5533707737922668,1.3026167154312134
59,0.5539928078651428,1.2974257469177246,0.0005,0.5358145833015442,1.348842740058899
