epoch,accuracy,loss,lr,val_accuracy,val_loss
31,0.5610058307647705,1.35016930103302,1e-04,0.4027387499809265,3.9088387489318848
32,0.5639505386352539,1.3510286808013916,1e-04,0.47647473216056824,1.7247871160507202
33,0.5617807507514954,1.3371515274047852,1e-04,0.41502809524536133,3.1950204372406006
34,0.5659653544425964,1.3440933227539062,1e-04,0.5474016666412354,1.4017633199691772
35,0.5677089095115662,1.3340669870376587,1e-04,0.5277387499809265,1.4406837224960327
36,0.5719322562217712,1.3354976177215576,1e-04,0.5445926785469055,1.4183186292648315
37,0.5890193581581116,1.2590718269348145,5e-05,0.581811785697937,1.2663999795913696
38,0.5912666320800781,1.2362682819366455,5e-05,0.5635533928871155,1.3835513591766357
39,0.5902979373931885,1.2352176904678345,5e-05,0.5628511309623718,1.3196593523025513
40,0.5914990901947021,1.2236132621765137,5e-05,0.5779494643211365,1.2542073726654053
41,0.5956449508666992,1.2135837078094482,5e-05,0.5790027976036072,1.248383641242981
42,0.5916153192520142,1.2163110971450806,5e-05,0.5459972023963928,1.319345235824585
43,0.5968073010444641,1.2102068662643433,5e-05,0.5853230357170105,1.2685753107070923
44,0.5957224369049072,1.208958625793457,5e-05,0.5681179761886597,1.2989777326583862
45,0.5952962040901184,1.2093771696090698,5e-05,0.5786516666412354,1.2550818920135498
46,0.5990158319473267,1.204016089439392,5e-05,0.5716292262077332,1.280887246131897
47,0.5980471968650818,1.1966376304626465,5e-05,0.5740870833396912,1.2617980241775513
48,0.6021543145179749,1.19887113571167,5e-05,0.5916432738304138,1.2638550996780396
49,0.6129644513130188,1.1609960794448853,2.5e-05,0.6018258333206177,1.170354962348938
50,0.616606593132019,1.1437536478042603,2.5e-05,0.605688214302063,1.1769373416900635
51,0.6170328259468079,1.1375324726104736,2.5e-05,0.5895364880561829,1.1982768774032593
52,0.6168778538703918,1.1324200630187988,2.5e-05,0.6053370833396912,1.1702464818954468
53,0.6184664368629456,1.1272375583648682,2.5e-05,0.5853230357170105,1.2505133152008057
54,0.6206362247467041,1.1220189332962036,2.5e-05,0.5905898809432983,1.200738787651062
55,0.621643602848053,1.1176965236663818,2.5e-05,0.5958567261695862,1.1820502281188965
56,0.6211786866188049,1.1195589303970337,2.5e-05,0.5891854166984558,1.2251719236373901
57,0.6224960088729858,1.1147493124008179,2.5e-05,0.6084972023963928,1.1781965494155884
58,0.6206362247467041,1.114888072013855,2.5e-05,0.6091994643211365,1.1592603921890259
59,0.6248208284378052,1.1142603158950806,2.5e-05,0.6084972023963928,1.1804358959197998
60,0.6249758005142212,1.1099961996078491,2.5e-05,0.6049859523773193,1.1697587966918945
61,0.6291990876197815,1.1030749082565308,2.5e-05,0.5919944047927856,1.2593406438827515
62,0.6291603446006775,1.0979934930801392,2.5e-05,0.5881320238113403,1.187489628791809
63,0.6278042793273926,1.1035550832748413,2.5e-05,0.6053370833396912,1.1674364805221558
64,0.6255182027816772,1.1034644842147827,2.5e-05,0.6046348214149475,1.1951875686645508
65,0.6253244876861572,1.1036112308502197,2.5e-05,0.6053370833396912,1.1646474599838257
66,0.6348560452461243,1.077495813369751,1.25e-05,0.6228932738304138,1.1330888271331787
67,0.6381494998931885,1.0762745141983032,1.25e-05,0.6091994643211365,1.162116527557373
68,0.6393505930900574,1.0646687746047974,1.25e-05,0.6137640476226807,1.1206082105636597
69,0.6348947882652283,1.0617495775222778,1.25e-05,0.6102527976036072,1.1226909160614014
70,0.6423727869987488,1.0621120929718018,1.25e-05,0.6214887499809265,1.129734992980957
71,0.6415203809738159,1.058630108833313,1.25e-05,0.6074438095092773,1.1435569524765015
72,0.6384207010269165,1.061270833015442,1.25e-05,0.622542142868042,1.1524499654769897
73,0.6434189677238464,1.0538537502288818,1.25e-05,0.617626428604126,1.132090449333191
74,0.6424890756607056,1.0547939538955688,1.25e-05,0.620084285736084,1.1106953620910645
75,0.645743727684021,1.045035719871521,1.25e-05,0.625,1.112913966178894
76,0.6440776586532593,1.0413649082183838,1.25e-05,0.6151685118675232,1.1245028972625732
77,0.6474485397338867,1.0414222478866577,1.25e-05,0.6148174405097961,1.1485165357589722
78,0.6481459736824036,1.038031816482544,1.25e-05,0.6134129166603088,1.1347962617874146
79,0.6471773386001587,1.0415215492248535,1.25e-05,0.6120084524154663,1.1260812282562256
