epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.26452013850212097,34.6993408203125,1e-04,0.27106741070747375,30.627164840698242
1,0.327676385641098,21.669097900390625,1e-04,0.3135533630847931,19.509456634521484
2,0.36363282799720764,13.095515251159668,1e-04,0.3254915773868561,12.549163818359375
3,0.38753923773765564,8.233139991760254,1e-04,0.4336376488208771,6.4325690269470215
4,0.4180324673652649,5.470335483551025,1e-04,0.4796348214149475,4.347689151763916
5,0.4376380443572998,3.9350392818450928,1e-04,0.48139044642448425,3.3245725631713867
6,0.4549575746059418,3.081066608428955,1e-04,0.49227526783943176,2.666619062423706
7,0.4583284854888916,2.60365629196167,1e-04,0.4747191071510315,2.4717915058135986
8,0.47537681460380554,2.2828948497772217,1e-04,0.47401684522628784,2.1969525814056396
9,0.4913014769554138,2.042693614959717,1e-04,0.4950842559337616,1.929253339767456
10,0.5086985230445862,1.8759307861328125,1e-04,0.454353928565979,2.183936834335327
11,0.5135417580604553,1.7657029628753662,1e-04,0.536165714263916,1.6426388025283813
12,0.5297764539718628,1.6552643775939941,1e-04,0.538272500038147,1.58724045753479
13,0.5383780598640442,1.5913783311843872,1e-04,0.5375702381134033,1.5755313634872437
14,0.5465148091316223,1.5296579599380493,1e-04,0.5621488690376282,1.4922959804534912
15,0.5553489327430725,1.466455101966858,1e-04,0.5726825594902039,1.4107105731964111
16,0.553295373916626,1.4390363693237305,1e-04,0.5632022619247437,1.4331245422363281
17,0.557518720626831,1.4251329898834229,1e-04,0.548103928565979,1.418674111366272
18,0.568135142326355,1.376940369606018,1e-04,0.5424859523773193,1.4493119716644287
19,0.5811538696289062,1.3360695838928223,1e-04,0.5783005356788635,1.3535206317901611
20,0.5847960114479065,1.311786413192749,1e-04,0.5621488690376282,1.3942930698394775
21,0.586927056312561,1.3051337003707886,1e-04,0.5561797618865967,1.3616883754730225
22,0.5885931253433228,1.296116590499878,1e-04,0.581811785697937,1.3168082237243652
23,0.592583954334259,1.2850596904754639,1e-04,0.5877808928489685,1.2934166193008423
24,0.5958774089813232,1.2615379095077515,1e-04,0.5860252976417542,1.2812414169311523
25,0.5971173048019409,1.2492246627807617,1e-04,0.59375,1.3270740509033203
26,0.6007981896400452,1.245887279510498,1e-04,0.5772472023963928,1.3133751153945923
27,0.6061451435089111,1.2288804054260254,1e-04,0.5712780952453613,1.3291715383529663
28,0.6083536744117737,1.2233717441558838,1e-04,0.5948033928871155,1.2746498584747314
29,0.6072688102722168,1.2214826345443726,1e-04,0.598665714263916,1.2641438245773315
30,0.6104072332382202,1.216256856918335,1e-04,0.586727499961853,1.275475263595581
