epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.24654190242290497,31.51659393310547,1e-04,0.25316011905670166,24.42517852783203
1,0.3076058626174927,17.697046279907227,1e-04,0.3567415773868561,11.97061824798584
2,0.3527451753616333,8.478470802307129,1e-04,0.28054773807525635,6.9047040939331055
3,0.36231547594070435,4.366644859313965,1e-04,0.39220505952835083,3.2339963912963867
4,0.3840908110141754,2.858705759048462,1e-04,0.4424157440662384,2.334702253341675
5,0.4060598909854889,2.3081483840942383,1e-04,0.3486657440662384,2.224952459335327
6,0.4092370867729187,2.136791944503784,1e-04,0.3665730357170105,2.1169865131378174
7,0.42663413286209106,1.9898030757904053,1e-04,0.2714185416698456,2.3937079906463623
8,0.4358557164669037,1.9223970174789429,1e-04,0.37570226192474365,1.9508963823318481
9,0.44573599100112915,1.8552645444869995,1e-04,0.3002106845378876,2.384781837463379
10,0.4508892297744751,1.8113908767700195,1e-04,0.34445226192474365,2.2739193439483643
11,0.4668138921260834,1.7614206075668335,1e-04,0.363061785697937,2.0484426021575928
12,0.473168283700943,1.7288951873779297,1e-04,0.37289324402809143,2.7641615867614746
13,0.4807237684726715,1.7019104957580566,1e-04,0.19382022321224213,5.888227462768555
14,0.4867294430732727,1.6787025928497314,1e-04,0.39115169644355774,4.115600109100342
15,0.4927350878715515,1.6481624841690063,1e-04,0.471207857131958,1.7082303762435913
16,0.5021891593933105,1.6249175071716309,1e-04,0.269311785697937,8.655252456665039
17,0.5055601000785828,1.6074509620666504,1e-04,0.28054773807525635,10.37808895111084
18,0.5133092999458313,1.6053192615509033,1e-04,0.40063202381134033,1.954748272895813
19,0.5123406648635864,1.5878201723098755,1e-04,0.2728230357170105,2.6344752311706543
20,0.5164089798927307,1.5765085220336914,1e-04,0.3507724702358246,6.13448429107666
21,0.5216397643089294,1.5674383640289307,1e-04,0.39852526783943176,2.135894536972046
22,0.5205160975456238,1.5657321214675903,1e-04,0.4768258333206177,1.8179411888122559
23,0.5490332841873169,1.4402124881744385,5e-05,0.5463483333587646,1.4435803890228271
