epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.2534774839878082,56.856285095214844,1e-04,0.3304072916507721,39.38984298706055
1,0.327560156583786,26.475868225097656,1e-04,0.40203651785850525,15.917590141296387
2,0.38141733407974243,10.750757217407227,1e-04,0.4459269642829895,6.5278143882751465
3,0.4139253795146942,5.008630752563477,1e-04,0.3844803273677826,4.327099800109863
4,0.43395715951919556,3.1524250507354736,1e-04,0.4768258333206177,2.5189943313598633
5,0.4497268497943878,2.492628335952759,1e-04,0.41537922620773315,2.1725172996520996
6,0.4617769122123718,2.188058376312256,1e-04,0.47542133927345276,2.0572454929351807
7,0.4719671308994293,2.0408689975738525,1e-04,0.4964887499809265,1.9809410572052002
8,0.47700414061546326,1.9538625478744507,1e-04,0.483146071434021,1.799518346786499
9,0.485295832157135,1.871631383895874,1e-04,0.5316011309623718,1.6808329820632935
10,0.4921151399612427,1.818410038948059,1e-04,0.5133426785469055,1.6825635433197021
11,0.5020729303359985,1.7695482969284058,1e-04,0.5344101190567017,1.612251877784729
12,0.5068774223327637,1.6888251304626465,1e-04,0.5158005356788635,1.672353982925415
13,0.5136580467224121,1.6511768102645874,1e-04,0.5414325594902039,1.5732942819595337
14,0.5250106453895569,1.6030079126358032,1e-04,0.5105336904525757,1.7190157175064087
15,0.5262892842292786,1.5908305644989014,1e-04,0.536165714263916,1.5302460193634033
16,0.5339609980583191,1.5633186101913452,1e-04,0.5428370833396912,1.577643871307373
17,0.5339222550392151,1.540682077407837,1e-04,0.5410814881324768,1.5505717992782593
18,0.5364407896995544,1.54804527759552,1e-04,0.5182584524154663,1.5735255479812622
19,0.5429888963699341,1.5196925401687622,1e-04,0.5449438095092773,1.5116279125213623
20,0.5508155822753906,1.5038210153579712,1e-04,0.5509129166603088,1.4980100393295288
21,0.5499244332313538,1.4909353256225586,1e-04,0.5519663095474243,1.493972659111023
22,0.5520942211151123,1.4887285232543945,1e-04,0.5333567261695862,1.5302597284317017
23,0.5527916550636292,1.4788987636566162,1e-04,0.5266854166984558,1.543047308921814
24,0.5543802380561829,1.4650299549102783,1e-04,0.5509129166603088,1.4645992517471313
25,0.5644930005073547,1.452373743057251,1e-04,0.45014044642448425,2.0245590209960938
26,0.5618582367897034,1.4566651582717896,1e-04,0.5091292262077332,1.5863527059555054
27,0.5655391812324524,1.4412888288497925,1e-04,0.540730357170105,1.5089716911315918
28,0.5694912672042847,1.4407278299331665,1e-04,0.5375702381134033,1.5011467933654785
29,0.5651904344558716,1.4286057949066162,1e-04,0.550561785697937,1.4592866897583008
30,0.5687550902366638,1.4259244203567505,1e-04,0.5639045238494873,1.4263312816619873
31,0.5702661871910095,1.418239712715149,1e-04,0.5410814881324768,1.4353663921356201
32,0.5700724720954895,1.4164047241210938,1e-04,0.5445926785469055,1.585270881652832
33,0.5724747180938721,1.4181408882141113,1e-04,0.5758426785469055,1.4231823682785034
34,0.5761168599128723,1.4011083841323853,1e-04,0.5642555952072144,1.413517951965332
35,0.5756131410598755,1.4048880338668823,1e-04,0.4950842559337616,1.6135766506195068
36,0.577705442905426,1.4016270637512207,1e-04,0.5161516666412354,1.5242918729782104
37,0.5793327689170837,1.4021875858306885,1e-04,0.550561785697937,1.4658093452453613
38,0.577511727809906,1.3975337743759155,1e-04,0.5333567261695862,1.4970996379852295
39,0.5792940258979797,1.3867778778076172,1e-04,0.5459972023963928,1.4608699083328247
40,0.5780541896820068,1.3798325061798096,1e-04,0.5723314881324768,1.375004529953003
41,0.5835561156272888,1.3893940448760986,1e-04,0.5628511309623718,1.4557322263717651
42,0.5873144865036011,1.3711154460906982,1e-04,0.5579354166984558,1.4172430038452148
43,0.5878956913948059,1.3633939027786255,1e-04,0.5642555952072144,1.4056689739227295
44,0.5855321884155273,1.3672393560409546,1e-04,0.5298454761505127,1.5815590620040894
45,0.5872757434844971,1.364970326423645,1e-04,0.5783005356788635,1.378873586654663
46,0.5852997303009033,1.3692699670791626,1e-04,0.5115870833396912,1.608656644821167
