epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.28939518332481384,33.314598083496094,1e-04,0.2966994345188141,25.9174861907959
1,0.344840943813324,17.821231842041016,1e-04,0.37219101190567017,12.718128204345703
2,0.37463676929473877,8.840539932250977,1e-04,0.41502809524536133,6.8040618896484375
3,0.40086790919303894,4.692901611328125,1e-04,0.4132724702358246,3.5680642127990723
4,0.41872990131378174,2.948972702026367,1e-04,0.4122191071510315,2.5925545692443848
5,0.43519702553749084,2.230560064315796,1e-04,0.4691011309623718,1.9384369850158691
6,0.449106901884079,1.9015077352523804,1e-04,0.47191011905670166,1.733667254447937
7,0.4653802812099457,1.7369269132614136,1e-04,0.4761236011981964,1.744359016418457
8,0.4717734158039093,1.654545783996582,1e-04,0.46594101190567017,1.7257686853408813
9,0.4851408302783966,1.5905766487121582,1e-04,0.4929775297641754,1.595678448677063
10,0.4942074418067932,1.551861047744751,1e-04,0.4834972023963928,1.5652543306350708
11,0.499980628490448,1.500609040260315,1e-04,0.4901685416698456,1.5371220111846924
12,0.5155565738677979,1.4721941947937012,1e-04,0.4870084226131439,1.526358962059021
13,0.5194312334060669,1.446190357208252,1e-04,0.5045645833015442,1.533118724822998
14,0.5245844721794128,1.4312963485717773,1e-04,0.536165714263916,1.4344255924224854
15,0.5254368782043457,1.4140665531158447,1e-04,0.47893258929252625,1.4727433919906616
16,0.5339609980583191,1.400815725326538,1e-04,0.4996488690376282,1.6884641647338867
17,0.5340772867202759,1.3986736536026,1e-04,0.5200140476226807,1.4435148239135742
18,0.5396179556846619,1.3822609186172485,1e-04,0.5228230357170105,1.4603753089904785
19,0.5445774793624878,1.3771458864212036,1e-04,0.5326545238494873,1.4394347667694092
20,0.5462048053741455,1.3671014308929443,1e-04,0.5101825594902039,1.5758651494979858
21,0.5503119230270386,1.3603123426437378,1e-04,0.497542142868042,1.7641090154647827
22,0.5696074962615967,1.2808669805526733,5e-05,0.5396769642829895,1.3616076707839966
23,0.5708861351013184,1.2631700038909912,5e-05,0.5396769642829895,1.381208062171936
24,0.577318012714386,1.2550441026687622,5e-05,0.5459972023963928,1.315340280532837
25,0.5799139738082886,1.2386373281478882,5e-05,0.5663623809814453,1.292488932609558
26,0.5810376405715942,1.2371917963027954,5e-05,0.5540730357170105,1.3277838230133057
27,0.5793715119361877,1.2375057935714722,5e-05,0.5129915475845337,1.4465417861938477
28,0.5854934453964233,1.227505087852478,5e-05,0.5691713690757751,1.2949310541152954
29,0.5841760635375977,1.2221075296401978,5e-05,0.5470505356788635,1.3681741952896118
30,0.5917315483093262,1.215064287185669,5e-05,0.5207163095474243,1.3982441425323486
31,0.5877019762992859,1.214744210243225,5e-05,0.5561797618865967,1.2987138032913208
32,0.5902591943740845,1.2146508693695068,5e-05,0.5811095237731934,1.2520519495010376
33,0.5933976769447327,1.2083473205566406,5e-05,0.5779494643211365,1.2636933326721191
34,0.5892518162727356,1.2077767848968506,5e-05,0.5628511309623718,1.2849717140197754
35,0.5961098670959473,1.199140191078186,5e-05,0.584269642829895,1.2392717599868774
36,0.597582221031189,1.1935176849365234,5e-05,0.5688202381134033,1.2812378406524658
37,0.597427248954773,1.1965630054473877,5e-05,0.5716292262077332,1.2516834735870361
38,0.5983183979988098,1.1920580863952637,5e-05,0.5635533928871155,1.3054683208465576
39,0.5988996028900146,1.189161777496338,5e-05,0.5681179761886597,1.2924455404281616
40,0.6039366126060486,1.1779838800430298,5e-05,0.569873571395874,1.261507272720337
41,0.6037816405296326,1.1814606189727783,5e-05,0.5621488690376282,1.3001699447631836
42,0.6079274415969849,1.1811277866363525,5e-05,0.5424859523773193,1.5253764390945435
43,0.6151342391967773,1.143730640411377,2.5e-05,0.5811095237731934,1.2365918159484863
44,0.6245108246803284,1.1127110719680786,2.5e-05,0.5870786309242249,1.1972944736480713
45,0.6237359046936035,1.1069695949554443,2.5e-05,0.603230357170105,1.1771588325500488
46,0.6264868974685669,1.1027964353561401,2.5e-05,0.5979635119438171,1.185402750968933
47,0.6229222416877747,1.1053190231323242,2.5e-05,0.6039325594902039,1.1683988571166992
48,0.6234647035598755,1.0997192859649658,2.5e-05,0.5965589880943298,1.1691627502441406
49,0.6266806125640869,1.0896745920181274,2.5e-05,0.5941011309623718,1.2080233097076416
50,0.6305939555168152,1.089468240737915,2.5e-05,0.5969101190567017,1.169445276260376
51,0.630826473236084,1.085559368133545,2.5e-05,0.5955055952072144,1.1694762706756592
52,0.636250913143158,1.0767676830291748,2.5e-05,0.6109550595283508,1.1481218338012695
53,0.6354372501373291,1.0744911432266235,2.5e-05,0.584269642829895,1.2307590246200562
54,0.6355147361755371,1.0728281736373901,2.5e-05,0.5979635119438171,1.1692379713058472
55,0.6374520659446716,1.0717915296554565,2.5e-05,0.5860252976417542,1.2310034036636353
56,0.6365996599197388,1.0657066106796265,2.5e-05,0.6123595237731934,1.1678776741027832
57,0.6436514258384705,1.0590335130691528,2.5e-05,0.5951545238494873,1.1641170978546143
58,0.6390406489372253,1.0636398792266846,2.5e-05,0.5891854166984558,1.1949180364608765
59,0.6434189677238464,1.058064341545105,2.5e-05,0.6000702381134033,1.1609559059143066
60,0.6496570706367493,1.0354139804840088,1.25e-05,0.605688214302063,1.1500266790390015
61,0.6543453931808472,1.021784782409668,1.25e-05,0.6042836904525757,1.1113100051879883
62,0.6541516780853271,1.0143094062805176,1.25e-05,0.6204354166984558,1.1066596508026123
63,0.6566314101219177,1.009411334991455,1.25e-05,0.6144663095474243,1.1106081008911133
64,0.6569026112556458,1.010446310043335,1.25e-05,0.6109550595283508,1.1478381156921387
65,0.655352771282196,1.0077694654464722,1.25e-05,0.6158707737922668,1.1138222217559814
66,0.6607772707939148,0.9987246990203857,1.25e-05,0.6151685118675232,1.132557988166809
67,0.6588011980056763,0.9990943670272827,1.25e-05,0.6169241666793823,1.1173218488693237
68,0.6608160138130188,0.9962174296379089,1.25e-05,0.613061785697937,1.1225895881652832
69,0.6639544367790222,0.9914302825927734,1.25e-05,0.625,1.10164475440979
70,0.6667054295539856,0.9835543632507324,1.25e-05,0.6316713690757751,1.0808053016662598
71,0.6617459058761597,0.9936231374740601,1.25e-05,0.6253511309623718,1.0969289541244507
72,0.6666666865348816,0.9883859157562256,1.25e-05,0.6165730357170105,1.112535834312439
73,0.6631795167922974,0.9819334149360657,1.25e-05,0.6077949404716492,1.1147626638412476
74,0.669843852519989,0.9764882326126099,1.25e-05,0.6053370833396912,1.1253219842910767
75,0.670153796672821,0.972958505153656,1.25e-05,0.615519642829895,1.0860861539840698
76,0.669843852519989,0.9724606871604919,1.25e-05,0.6172752976417542,1.1223249435424805
77,0.669998824596405,0.9705619812011719,1.25e-05,0.6211376190185547,1.0991389751434326
78,0.6780580282211304,0.9568264484405518,6.25e-06,0.6257022619247437,1.0929697751998901
79,0.6754620671272278,0.9554498195648193,6.25e-06,0.6228932738304138,1.0814194679260254
